rain_ord,sol_ord,ban_num,mnt_pente_mean,mnt_tpi_mean,mnt_tri_mean,mnt_rugosite_mean,mnt_ombrage_mean,mnt_exposition_mean,ANNEE,log_5b,log_chl,contamine,Taux_Chlordecone_clean,Taux_5b_hydro_clean,COMMU_LAB,Sol_simple,RAIN,histoBanane_cat,X,Y,ANNEE,ID,chl_censure
2,3,-1,11.8377795144536,0.856968316480803,2.56128071609441,6.59012054941726,191.837838455779,248.979752404413,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,FRANCOIS(LE),Ferralsol,1500-2000,Inconnu,722334.327369759,1615058.09879068,2018,63173,1
2,3,-1,12.8913668526544,0.263888888888889,2.625,7.22222222222222,194.555555555556,267.663074069553,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,FRANCOIS(LE),Ferralsol,1500-2000,Inconnu,722310.601635618,1615061.54419083,2018,63173,1
2,3,-1,9.76659507627642,0.468959027577949,2.16742186557258,6.63104955862287,188.616181043525,251.533696840583,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,FRANCOIS(LE),Ferralsol,1500-2000,Inconnu,722335.009782213,1615094.50007263,2018,63173,1
2,3,-1,10.8835628975721,-0.511527665487045,2.03765352650205,6.89959059599455,191.196724767956,262.113500109587,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,FRANCOIS(LE),Ferralsol,1500-2000,Inconnu,722301.258942652,1614996.60843619,2018,63173,1
2,3,-1,11.0269169459251,-0.722816091809035,2.00429219603015,6.98855414391959,191.908433151357,264.49869813325,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,FRANCOIS(LE),Ferralsol,1500-2000,Inconnu,722304.724225386,1614992.99317867,2018,63173,1
2,3,-1,16.3248271942139,0.25,3.0,12.0,149.0,139.969741821289,2018,6.215607598755275,0.0046889894861315,0,0.0047,499.5,FRANCOIS(LE),Ferralsol,1500-2000,Inconnu,722755.06727287,1615536.31731482,2018,63041,0
2,0,-1,16.3485939449734,0.327777777777778,3.07777777777778,11.6888888888889,149.0,136.111605156793,2018,6.215607598755275,0.0046889894861315,0,0.0047,499.5,FRANCOIS(LE),Urban area,1500-2000,Inconnu,722754.665355013,1615538.70387251,2018,63041,0
2,0,-1,16.3248271942139,0.25,3.0,12.0,149.0,139.969741821289,2018,6.215607598755275,0.0046889894861315,0,0.0047,499.5,FRANCOIS(LE),Urban area,1500-2000,Inconnu,722755.678351696,1615537.50522767,2018,63041,0
2,0,-1,16.4771169878245,1.31906680093991,3.50151057401813,11.860355824102,149.107082913729,130.226817284386,2018,6.215607598755275,0.0046889894861315,0,0.0047,499.5,FRANCOIS(LE),Urban area,1500-2000,Inconnu,722784.856820724,1615537.53405171,2018,63041,0
2,0,-1,16.5884163014535,-0.180740189211851,3.20107587771977,11.9133993547053,150.523614301861,117.171300375304,2018,6.215607598755275,0.0046889894861315,0,0.0047,499.5,FRANCOIS(LE),Urban area,1500-2000,Inconnu,722778.051912969,1615554.37778939,2018,63041,0
2,3,-1,17.0293865203857,1.5,3.5,12.0,148.0,130.236358642578,2018,6.215607598755275,0.0046889894861315,0,0.0047,499.5,FRANCOIS(LE),Ferralsol,1500-2000,Inconnu,722773.840687376,1615522.55512392,2018,63041,0
2,3,-1,16.6891506064651,0.896367521367521,3.25854700854701,12.0,148.482905982906,134.936667613494,2018,6.215607598755275,0.0046889894861315,0,0.0047,499.5,FRANCOIS(LE),Ferralsol,1500-2000,Inconnu,722761.07548407,1615522.35682953,2018,63041,0
2,0,-1,17.0293865203857,1.5,3.5,12.0,148.0,130.236358642578,2018,6.215607598755275,0.0046889894861315,0,0.0047,499.5,FRANCOIS(LE),Urban area,1500-2000,Inconnu,722781.885704133,1615533.33554535,2018,63041,0
2,1,-1,10.304366161592,-0.66948932321027,3.56574210070334,10.4221895831198,161.148420140668,132.741732961252,2018,6.215607598755275,0.0046889894861315,0,0.0047,499.5,FRANCOIS(LE),"Alluvium, Colluvium",1500-2000,Inconnu,722787.014802973,1615531.40836704,2018,63041,0
2,1,-1,21.470911026001,-0.375,4.125,14.0,141.0,117.758544921875,2018,6.215607598755275,0.0046889894861315,0,0.0047,499.5,FRANCOIS(LE),Vertisol,1500-2000,Inconnu,722797.865756358,1615572.22374558,2018,63041,0
2,1,-1,21.470911026001,-0.375,4.125,14.0,141.0,117.758544921875,2018,6.215607598755275,0.0046889894861315,0,0.0047,499.5,FRANCOIS(LE),Vertisol,1500-2000,Inconnu,722796.400870256,1615572.55516235,2018,63041,0
2,0,-1,14.1753793277652,0.233145803684377,3.04221887847881,10.072333570525,156.991708175206,104.408307926931,2018,6.215607598755275,0.0046889894861315,0,0.0047,499.5,FRANCOIS(LE),Urban area,1500-2000,Inconnu,722793.830462256,1615548.60496754,2018,63041,0
2,0,-1,17.8381425043515,-0.306932393133582,3.47657444055464,12.1571149901212,148.322202175788,115.654315277691,2018,6.215607598755275,0.0046889894861315,0,0.0047,499.5,FRANCOIS(LE),Urban area,1500-2000,Inconnu,722786.26739762,1615565.08291436,2018,63041,0
2,1,-1,11.8588111266051,-0.450386935358121,3.15436978652794,9.76067015323899,160.892213858435,110.227050683225,2018,6.215607598755275,0.0046889894861315,0,0.0047,499.5,FRANCOIS(LE),"Alluvium, Colluvium",1500-2000,Inconnu,722799.668814511,1615544.47459844,2018,63041,0
2,1,-1,19.2834745476454,-0.1838731037804,3.78097158680472,12.7767878641946,145.892848543222,112.968511076683,2018,6.215607598755275,0.0046889894861315,0,0.0047,499.5,FRANCOIS(LE),Vertisol,1500-2000,Inconnu,722807.03311623,1615564.81981266,2018,63041,0
2,1,-1,21.3198295554638,-0.361799281795935,4.10123870723268,13.915515403494,141.337938386024,117.427707722983,2018,6.215607598755275,0.0046889894861315,0,0.0047,499.5,FRANCOIS(LE),Vertisol,1500-2000,Inconnu,722803.79554948,1615567.54103347,2018,63041,0
2,1,-1,20.4335057205305,-0.284356885048671,3.96184239308761,13.4198840643115,143.320463742754,115.486841686807,2018,6.215607598755275,0.0046889894861315,0,0.0047,499.5,FRANCOIS(LE),Vertisol,1500-2000,Inconnu,722801.968734608,1615566.43933566,2018,63041,0
2,0,-1,14.3178215026855,0.25,3.0,10.0,157.0,102.094757080078,2018,6.215607598755275,0.0046889894861315,0,0.0047,499.5,FRANCOIS(LE),Urban area,1500-2000,Inconnu,722803.967890206,1615561.37732733,2018,63041,0
2,0,-1,18.7864377407518,-0.140444595959271,3.70280027272669,12.4988454141393,147.004618343443,111.88010318421,2018,6.215607598755275,0.0046889894861315,0,0.0047,499.5,FRANCOIS(LE),Urban area,1500-2000,Inconnu,722800.442676619,1615564.82845219,2018,63041,0
2,1,-1,12.4375919612438,-1.0524386730254,3.02246356757116,8.67734412709072,164.541287171308,83.631063556956,2018,6.215607598755275,0.0046889894861315,0,0.0047,499.5,FRANCOIS(LE),"Alluvium, Colluvium",1500-2000,Inconnu,722810.115924665,1615557.28022848,2018,63041,0
2,3,-1,17.0293865203857,1.5,3.5,12.0,148.0,130.236358642578,2018,6.215607598755275,0.0046889894861315,0,0.0047,499.5,FRANCOIS(LE),Ferralsol,1500-2000,Inconnu,722773.754809014,1615522.93633801,2018,63041,0
2,3,-1,16.6055338032818,0.74801804944002,3.19920721977601,12.0,148.601585560448,136.091821417198,2018,6.215607598755275,0.0046889894861315,0,0.0047,499.5,FRANCOIS(LE),Ferralsol,1500-2000,Inconnu,722759.465527933,1615527.25901966,2018,63041,0
2,0,-1,17.0293865203857,1.5,3.5,12.0,148.0,130.236358642578,2018,6.215607598755275,0.0046889894861315,0,0.0047,499.5,FRANCOIS(LE),Urban area,1500-2000,Inconnu,722778.396847949,1615529.2237552,2018,63041,0
2,0,-1,16.6771068572998,0.6875,3.3125,12.0,149.5,123.793117523193,2018,6.215607598755275,0.0046889894861315,0,0.0047,499.5,FRANCOIS(LE),Urban area,1500-2000,Inconnu,722766.438298196,1615543.13988111,2018,63041,0
2,0,-1,16.8467382465039,1.17595299093863,3.37038119637545,12.0,148.259237607249,132.759617608266,2018,6.215607598755275,0.0046889894861315,0,0.0047,499.5,FRANCOIS(LE),Urban area,1500-2000,Inconnu,722764.92764855,1615530.2296276,2018,63041,0
2,1,-1,17.0293865203857,1.5,3.5,12.0,148.0,130.236358642578,2018,6.215607598755275,0.0046889894861315,0,0.0047,499.5,FRANCOIS(LE),"Alluvium, Colluvium",1500-2000,Inconnu,722774.783536781,1615524.24029713,2018,63041,0
2,1,-1,4.28343287618049,-2.60483899217546,3.62304893472666,9.0,173.135273858952,136.043461082736,2018,6.215607598755275,0.0035935355101301,0,0.0036,499.5,LAMENTIN(LE),"Alluvium, Colluvium",1500-2000,Inconnu,722796.113172697,1615533.35428441,2018,63183,0
2,1,-1,11.1828912932094,-0.783954473868094,3.1462039669496,9.33988137764227,163.467692949986,106.338584406831,2018,6.215607598755275,0.0035935355101301,0,0.0036,499.5,LAMENTIN(LE),"Alluvium, Colluvium",1500-2000,Inconnu,722805.547929284,1615544.21024926,2018,63183,0
2,1,-1,9.67721390238858,-1.98740205764775,2.96221875494483,7.0184842398701,177.488299804787,89.5665195982664,2018,6.215607598755275,0.0035935355101301,0,0.0036,499.5,LAMENTIN(LE),"Alluvium, Colluvium",1500-2000,Inconnu,722817.770069444,1615548.66083744,2018,63183,0
2,3,-1,37.2646345406641,0.0965668899069809,7.28407163148068,21.9883984228472,115.908455490321,166.244083714202,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,720500.813263895,1614369.54076167,2018,63175,1
2,3,-1,27.421668399238,1.82861868522097,5.81958177529049,19.760253281301,153.865218837052,199.370834258474,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,720470.877503174,1614390.18032352,2018,63175,1
2,3,-1,34.983642578125,1.5,7.125,21.5,126.0,177.496017456055,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,720486.975204994,1614383.22160754,2018,63175,1
3,3,-1,28.0768664395371,1.34062713299332,5.7654727762919,20.4782318724251,164.833174655718,213.9589067901,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Ferralsol,2000-3000,Inconnu,720461.440900561,1614389.82256679,2018,63175,1
3,3,-1,29.0258502960205,1.375,5.875,21.0,171.0,222.207290649414,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Ferralsol,2000-3000,Inconnu,720452.104335549,1614380.10371619,2018,63175,1
2,3,-1,37.6327251271308,1.7383537736624,7.43287692966706,23.2315077186682,111.0,157.910486116131,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,720549.808314018,1614417.0543157,2018,63175,1
2,3,-1,40.5928982159932,0.31587002759255,7.81998735341458,23.7672453437572,110.712606346287,167.421005915214,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,720535.617516662,1614413.38724488,2018,63175,1
2,3,-1,34.1118110656738,-0.975,6.725,21.2,128.6,178.429992675781,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,720546.754126998,1614385.68465826,2018,63175,1
2,1,-1,15.8076996827235,1.2641005360052,3.56836905313595,9.91022458353935,181.936893627602,232.970545817113,2018,6.215607598755275,0.0021975835434872,0,0.0022,499.5,DUCOS,Vertisol,1500-2000,Inconnu,717676.273847208,1613427.5264079,2018,63606,0
2,1,-1,10.7641769479066,-1.01933241681887,2.12861105045131,6.99073559384843,186.676248709601,247.152892118967,2018,6.215607598755275,0.0021975835434872,0,0.0022,499.5,DUCOS,Vertisol,1500-2000,Inconnu,717655.470487423,1613451.94582784,2018,63606,0
2,1,-1,14.6755947956158,-0.3460434504623,3.04078525883982,9.35340443885031,187.115888750123,243.991041232955,2018,6.215607598755275,0.0021975835434872,0,0.0022,499.5,DUCOS,Vertisol,1500-2000,Inconnu,717667.35926055,1613438.63500745,2018,63606,0
2,1,-1,15.2494657807967,2.51070678332551,3.71754405772812,9.10165006095902,178.340608358353,225.24906510346,2018,6.215607598755275,0.0021975835434872,0,0.0022,499.5,DUCOS,Vertisol,1500-2000,Inconnu,717692.919481244,1613435.45509941,2018,63606,0
2,1,-1,12.4134324469915,-0.407973418366618,2.44171366041618,8.29139299951895,181.460094209767,229.294523238164,2018,6.215607598755275,0.0021975835434872,0,0.0022,499.5,DUCOS,Vertisol,1500-2000,Inconnu,717658.252367081,1613467.21627917,2018,63606,0
2,1,-1,12.9559064981535,-1.08302493351756,2.64233837650931,9.13870701207446,175.131597036584,214.983376774327,2018,6.215607598755275,0.0113355096637456,0,0.0114,499.5,DUCOS,Vertisol,1500-2000,Inconnu,717512.430231057,1612428.71622591,2018,62888,0
2,3,-1,16.3580930438814,-0.419824156253922,3.02090876890189,11.9551696204737,177.53438202387,223.391462056276,2018,6.215607598755275,0.0113355096637456,0,0.0114,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,717517.697579136,1612435.78962852,2018,62888,0
2,3,-1,12.9945715658025,-1.14315834073118,2.64146356226293,9.13170849810346,174.928012266968,214.532287091534,2018,6.215607598755275,0.0113355096637456,0,0.0114,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,717512.508362496,1612431.3507239,2018,62888,0
2,1,-1,13.5423247104274,-0.686188547162195,2.76995043462687,9.32284779273101,173.075458276887,210.870692389586,2018,6.215607598755275,0.0113355096637456,0,0.0114,499.5,DUCOS,Vertisol,1500-2000,Inconnu,717488.347676237,1612441.57303645,2018,62888,0
2,1,-1,11.7341798146566,-1.20833333333333,2.375,8.0,173.666666666667,210.144678751628,2018,6.215607598755275,0.0113355096637456,0,0.0114,499.5,DUCOS,Vertisol,1500-2000,Inconnu,717499.537299278,1612422.28829935,2018,62888,0
2,3,-1,15.3892894395606,-0.514502306917942,2.88754667089088,11.100373367127,176.035988352416,219.738927344414,2018,6.215607598755275,0.0113355096637456,0,0.0114,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,717514.62531199,1612432.42360366,2018,62888,0
2,3,-1,15.1920843375357,-0.565723564375419,2.86763613268143,10.9410890614514,175.969178410507,219.362804849131,2018,6.215607598755275,0.0113355096637456,0,0.0114,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,717513.570119948,1612429.53100186,2018,62888,0
2,1,-1,12.7949221694692,0.203921416115053,2.5733338666068,9.33191058329805,176.077150233742,217.665816890729,2018,6.215607598755275,0.0113355096637456,0,0.0114,499.5,DUCOS,Vertisol,1500-2000,Inconnu,717513.974200707,1612406.20432125,2018,62888,0
2,1,-1,12.9807548522949,-0.125,2.625,8.0,168.0,195.642242431641,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Vertisol,1500-2000,Inconnu,717557.014210357,1612387.49627836,2018,62887,1
2,1,-1,14.517762409647,-0.316879456452757,2.81687945645276,9.53503565162205,169.535035651622,203.369395850135,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Vertisol,1500-2000,Inconnu,717557.29974228,1612390.66464371,2018,62887,1
2,3,-1,18.6408453374879,-0.491391014023331,3.57042757023171,12.4994860961055,168.672909484978,209.209284839062,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,717560.16072085,1612415.152555,2018,62887,1
2,3,-1,14.9833240509033,-0.375,2.875,10.0,170.0,205.7099609375,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,717557.661833258,1612393.73612922,2018,62887,1
2,0,-1,12.9807548522949,-0.125,2.625,8.0,168.0,195.642242431641,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Urban area,1500-2000,Inconnu,717556.118207839,1612379.4098948,2018,62887,1
2,1,-1,14.6214267998353,0.0700951168435817,2.84866952338831,10.2863131265064,173.338782334474,213.353852127312,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Vertisol,1500-2000,Inconnu,717536.449398452,1612408.65352769,2018,62887,1
2,3,-1,15.8404246611573,-0.29120456602856,2.96137518544478,11.309769925863,175.125570638625,218.130862607099,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,717538.845031698,1612421.07619458,2018,62887,1
2,3,-1,15.7428470587822,-0.300055624289107,2.9695051683196,10.9643805000698,172.996847125496,213.405054522458,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,717540.667555172,1612413.24166548,2018,62887,1
2,1,-1,18.4695049441496,-0.0252928109854604,3.45784531502423,12.7976575121163,170.932552504039,213.547608247674,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Vertisol,1500-2000,Inconnu,717538.482617323,1612414.22363085,2018,62887,1
2,3,-1,18.4698192813752,-0.0255538403905516,3.45431794768434,12.8371792395566,171.242145773014,214.21173855031,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,717547.096862662,1612423.930424,2018,62887,1
2,3,-1,18.1973544726062,-0.0525928792569659,3.41234520123839,12.5792569659443,170.859752321981,212.935758353313,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,717538.954495323,1612414.38204774,2018,62887,1
2,1,-1,12.7617412007244,-0.0976711969388669,2.57034239387773,7.89068478775547,168.655891273467,197.219259819417,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Vertisol,1500-2000,Inconnu,717544.810209363,1612388.03461971,2018,62887,1
2,1,-1,14.5313681695257,-0.101401476974579,2.83144510643004,9.89142574478438,171.297373903995,208.287472090962,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Vertisol,1500-2000,Inconnu,717542.846640023,1612394.88710804,2018,62887,1
2,3,-1,14.9833240509033,-0.375,2.875,10.0,170.0,205.7099609375,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,717556.939423188,1612398.56157778,2018,62887,1
2,3,-1,14.9833240509033,-0.375,2.875,10.0,170.0,205.7099609375,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,717556.468715311,1612397.71041904,2018,62887,1
2,0,-1,12.9665061003153,-0.123222022536376,2.62144404507275,7.9928880901455,168.042671459127,195.74484119416,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Urban area,1500-2000,Inconnu,717549.243341029,1612382.775282,2018,62887,1
2,1,-1,13.509256362915,0.75,2.75,10.0,176.0,218.990997314453,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Vertisol,1500-2000,Inconnu,717525.408681124,1612398.74133561,2018,62887,1
2,3,-1,13.0384044647217,-0.375,2.375,8.0,161.0,175.601287841797,2018,6.215607598755275,0.0010993954433009,0,0.0011,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,717645.751202463,1612229.15641176,2018,63534,0
2,3,-1,20.7531470729354,-0.903687841915086,3.96535419028134,11.8639735945224,149.722699685698,175.176664594424,2018,6.215607598755275,0.0010993954433009,0,0.0011,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,717664.137438941,1612236.72715421,2018,63534,0
2,3,-1,29.8687267303467,-2.1875,5.6875,17.0,138.5,182.731643676758,2018,6.215607598755275,0.0010993954433009,0,0.0011,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,717665.009675997,1612259.33378854,2018,63534,0
2,3,-1,30.8058433532715,2.25,6.25,17.0,145.0,193.134033203125,2018,6.215607598755275,0.0010993954433009,0,0.0011,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,717639.003076594,1612272.85414683,2018,63534,0
2,3,-1,16.2788200378418,-1.25,3.25,9.0,154.0,169.380340576172,2018,6.215607598755275,0.0010993954433009,0,0.0011,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,717690.431771394,1612229.47510801,2018,63534,0
2,0,-1,13.509256362915,-2.5,2.5,7.0,161.0,177.87890625,2018,6.215607598755275,0.0031948908965191,0,0.0032,499.5,DUCOS,Urban area,1500-2000,Inconnu,717730.653772645,1612331.53249586,2018,63449,0
2,0,-1,27.9125747680664,-0.0625,5.3125,16.0,137.0,174.373886108398,2018,6.215607598755275,0.0031948908965191,0,0.0032,499.5,DUCOS,Urban area,1500-2000,Inconnu,717759.967990137,1612353.78712132,2018,63449,0
2,0,-1,8.58618362366608,0.670271125033931,1.73877352652827,5.34336167185892,166.16997184899,157.229359606685,2018,6.215607598755275,0.0031948908965191,0,0.0032,499.5,DUCOS,Urban area,1500-2000,Inconnu,717759.188209125,1612428.85326048,2018,63449,0
2,0,-1,15.7311099370321,1.02083333333333,3.10416666666667,9.0,155.833333333333,167.758244832357,2018,6.215607598755275,0.0031948908965191,0,0.0032,499.5,DUCOS,Urban area,1500-2000,Inconnu,717757.549769971,1612396.30629365,2018,63449,0
2,0,-1,24.7603170850196,-0.403041089396302,4.75885539815077,13.3540107009488,143.370270427656,177.28214182287,2018,6.215607598755275,0.0031948908965191,0,0.0032,499.5,DUCOS,Urban area,1500-2000,Inconnu,717735.735504291,1612347.25966419,2018,63449,0
2,3,-1,10.8763422936284,0.0193530620000289,2.09995975377649,6.17325438018411,165.66504238681,178.645450144519,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,717960.133838132,1612177.19439691,2018,63642,1
2,3,-1,14.5773801803589,0.375,2.875,10.0,154.0,120.963760375977,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,718032.152747427,1612204.37452276,2018,63642,1
2,3,-1,11.8816089630127,0.375,2.3125,8.0,158.75,139.997108459473,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,717999.482749175,1612177.40797949,2018,63642,1
2,3,-1,14.2928632702323,0.375,2.79110633902126,9.66442535608506,154.335574643915,121.684434779101,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,718023.096541401,1612193.53502303,2018,63642,1
2,3,-1,10.6931471824646,0.75,2.125,7.0,164.0,169.381301879883,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,717967.280882655,1612176.8726484,2018,63642,1
2,3,-1,9.59722419278954,0.226116327224811,1.93631213239058,6.71019580516577,162.62991865945,141.823311491603,2018,6.215607598755275,0.0064789660977091,0,0.0065,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,717870.969001284,1611970.64195751,2018,63689,0
2,3,-1,11.2690206528987,-0.833132258123032,2.59296980314706,8.20952391210115,167.182559379189,161.242248756084,2018,6.215607598755275,0.0064789660977091,0,0.0065,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,717880.174521366,1611972.91042641,2018,63689,0
2,3,-1,18.4033821880677,-5.125,5.46782274118966,13.7425819295173,189.772254211448,246.664573232436,2018,6.215607598755275,0.0064789660977091,0,0.0065,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,717890.772342052,1611962.66266745,2018,63689,0
2,3,-1,19.7683583554647,-4.73823603656718,5.47624462944892,15.2380085928817,184.809957035591,238.231984538794,2018,6.215607598755275,0.0064789660977091,0,0.0065,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,717889.705614623,1611985.22786455,2018,63689,0
2,3,-1,19.3850547944056,-3.83020776722704,5.37756658088225,14.5015230802573,188.046250187258,243.437195839689,2018,6.215607598755275,0.0064789660977091,0,0.0065,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,717902.86943568,1611972.30185926,2018,63689,0
2,3,-1,27.2946872711182,3.25,5.5,15.0,136.0,171.573028564453,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,718495.456439667,1610930.44043753,2018,63544,1
2,3,-1,21.0377185585461,2.2575549867711,4.09993768206434,11.7032293567283,147.839817395086,172.222404523151,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,718380.153038615,1610941.08661065,2018,63544,1
2,3,-1,10.9883191886074,0.689267259735019,2.43684099210474,7.87587951426531,160.715852003751,148.400881323931,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,718491.620636169,1610970.21577221,2018,63544,1
2,3,-1,19.2511505781621,-0.261728508793844,3.70547101404017,12.9344084141101,144.108842560208,145.661432851827,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,718461.155616361,1611015.59199154,2018,63544,1
2,3,-1,10.6066017150879,-0.875,2.375,7.0,168.0,188.130096435547,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,718343.385233579,1610965.15363763,2018,63544,1
2,3,-1,29.1630284485308,1.50219395247119,5.82272768606917,16.3827205122908,134.388340533307,173.905479492068,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,718478.611534378,1610925.62960866,2018,63544,1
2,3,-1,21.0510204578268,-0.0560344827586207,4.21120689655172,13.6896551724138,142.275862068966,145.612416497592,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,718468.661192268,1610969.77366891,2018,63544,1
2,3,-1,24.2905805110931,0.9375,4.875,13.25,143.5,177.610862731934,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,718370.200451112,1610925.30162336,2018,63544,1
2,3,-1,14.9478575046149,-1.95724248927039,3.05999993651116,9.66222210935318,153.586132005993,154.161528758224,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,718366.848369299,1610872.17084937,2018,63544,1
2,3,-1,29.2987774927715,-1.03363495234319,5.7625968539298,17.3722772767924,133.046701081092,170.40383176112,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,718356.865928723,1610902.96173894,2018,63544,1
2,3,-1,20.0491094563828,-1.34280642906329,4.13573119031224,14.0858495224979,141.742451432506,130.221840670224,2018,6.215607598755275,0.000499875041651,0,0.0005,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,718553.562454208,1611031.76747876,2018,63544,1
2,3,-1,12.7279224395752,2.0,3.0,8.0,179.0,225.0,2018,6.215607598755275,0.0022973590486834,0,0.0023,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,718447.873131673,1610051.61383223,2018,63178,0
2,3,-1,12.7279224395752,2.0,3.0,8.0,179.0,225.0,2018,6.215607598755275,0.0022973590486834,0,0.0023,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,718442.53694563,1610056.00526946,2018,63178,0
2,3,-1,10.124228477478,-1.0,2.0,6.0,187.0,249.775146484375,2018,6.215607598755275,0.0022973590486834,0,0.0023,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,718428.729945216,1610073.53083208,2018,63178,0
2,3,-1,10.431565860928,-0.494392592401629,2.01714100296272,6.78841656321598,187.377032492111,250.718454613711,2018,6.215607598755275,0.0022973590486834,0,0.0023,499.5,DUCOS,Ferralsol,1500-2000,Inconnu,718438.812237717,1610082.59498027,2018,63178,0
